Genome	EHI00404	EHI00389	EHI01557	EHI01559	EHI01459	EHI00144	EHI00413	EHI01554	EHI01513	EHI00405	EHI01556	EHI00408	EHI01470	EHI01486	EHI01468	EHI01524	EHI00380	EHI00142	EHI00410	EHI01498	EHI00418	EHI01480	EHI00393	EHI01552	EHI01453	EHI01471	EHI01523	EHI01464	EHI01454	EHI00394	EHI01455	EHI00387	EHI00374	EHI01500	EHI01506	EHI01467	EHI01499	EHI01458	EHI01487	EHI00402	EHI01478	EHI01517	EHI01525	EHI00414	EHI00367	EHI01501	EHI00377	EHI00382	EHI00361	EHI00385	EHI01493	EHI01462	EHI00399	EHI00420	EHI01474	EHI01484	EHI00375	EHI01530	EHI01549	EHI01475	EHI01497	EHI01456	EHI01472	EHI01505	EHI01551	EHI01518	EHI00368	EHI01553	EHI01516	EHI01504	EHI00411	EHI00363	EHI01483	EHI01457	EHI01469	EHI01521	EHI00371	EHI01485	EHI01529	EHI01550	EHI00383	EHI01494	EHI01463	EHI00406	EHI01558	EHI01511	EHI01482	EHI01515	EHI00276	EHI00400	EHI01460	EHI00161	EHI01507	EHI00392	EHI00398	EHI01476	EHI01520	EHI00391	EHI01503	EHI01526	EHI00365	EHI00381	EHI01473	EHI00416	EHI01477	EHI01495	EHI01491	EHI01514	EHI00417	EHI01527	EHI01465	EHI01528	EHI01512	EHI00376	EHI01492	EHI01510	EHI00169	EHI01519	EHI01522	EHI01502	EHI01508	EHI01496	EHI01461
EHA02565_bin.60	0.003325058	0.031130677	0	0.00078857277	0.14037628	0.0004851082	0.00016315299	0	0.00265178	0.006006749	0.31523603	0.16300017	0.0074609863	0.0019844843	0.060811467	0.00013106623	0.00031977985	0.00016315299	0.0042778715	0	0.03728372	0.001329153	0.00049544126	0	0.4760641	0.0008168526	0.00071950466	0.00016315299	0	0.05150087	0.14984949	0.00047314365	3.6981342e-05	0.0010697397	0.00075050374	0.049822573	0.0004073386	0.0014319394	0.00032956904	0.50199455	0.0009963209	0.022123545	0	0.12640767	0	0	0	0.0005335103	0	0.00036763807	0	0.010801815	0.000836431	0	0.002613167	0.0014373778	9.136567e-05	0.0023330876	0.0003692696	0.0002273265	0.00016260914	0	0.0018300327	0.0013068555	0	0	0.00011910168	0	0.00013106623	0.000118013995	0.093102165	8.1576494e-05	0	0.00048728357	0.00027083396	0.0035001754	0	0.00032630598	0.004602002	0.00031488526	0.0034920177	0.043988764	0.99856913	0.0005226334	0	0	0.002259125	0.0015738824	0.00024472948	0.0005471063	0.00086090394	0.22688815	0.00032195522	0.0006379282	0.00094139273	0.00026485167	0.005950189	0.0016250038	0.0003806903	7.885728e-05	0.0004764067	0.0372103	0.20510396	0.0034659132	0.18204665	0.0002991138	0.0005476502	0	0.00063085824	9.245336e-05	0.11148624	0.00011747015	0.058803055	0.0009223582	0.00019578358	0.005868069	0.00087667536	0.011656737	0	0.014423812	0.0006607696	0.0027387948	0.00032630598
EHA02565_bin.61	0.0041307234	0.0021414673	0.006653806	0.004689194	0.04935957	0.004527197	0.0007048831	0.0039328486	0.013600075	0.00757251	0.0053241323	0.004961362	0.0012314615	6.813266e-05	0.11219962	0	0.002946375	0.006573714	0.0026818172	0	0.0018004416	0.008835138	0.0059235543	0.0014260744	0.03853409	0.013282969	0.1562858	0.00895872	0.00059362384	0.0024640101	0.9956163	0.0067759375	0.0013456199	0.0003794409	0.0042390833	0.008692712	0.005837664	0.0026325297	0.0009052945	0.004724347	0	0.00107019	7.4655996e-05	0.0053136223	5.436116e-05	0	0.0037831743	0.12428483	0	0.0050160857	0.00013807735	0.0017199871	0.013682704	0	0.0010082183	0.00011307121	0.006970188	0.0010053191	0.0070948564	0.009735721	0.008311097	0.005090379	0.006642934	0.008264346	0.008452074	0	0	0.0007164801	0.00016308347	0.0005015723	0.008269782	0	0.0004508352	0.0010216275	0.009304456	0.0044862456	0	0.0071271104	0.0073003415	0.0055481	0.0017283225	0.017187549	0.007716023	0.004742468	0.0012575549	0.00014170143	0.006450133	0.0014721003	0.0051306062	0.00047439174	0.0012336359	0.0037335246	0.005948561	0.0058104834	0.006270741	0.0013796863	0.008645599	0.00078859925	0.005538315	0.0046409937	0.0016156137	0.0091268765	0.005054863	0.24978627	0.008522018	0.00113941	0.005740176	0.009044972	0.73449826	0.0043405574	0.006958591	0.00021454538	0.01019453	0.004613813	0	0.008723517	0.0069353967	0.008519481	0	0.0037378734	0.00834625	0.00036349497	0.00027724192
EHA02565_bin.63	0.13074167	0.16473025	0.0005400813	0.0015824466	0.051713835	0.003946037	0.0008416197	0.00063247466	0.9470246	0.17341608	0.0012678892	0.000711009	0.00044390818	0	0.22956102	0	6.0475668e-05	0.25318307	0.00025198195	0	0.00031707727	0.0021027892	0.0015526287	0.00054092123	0.66983604	0.003671377	0.062221482	0.84489924	0.00037041344	0.001492993	0.0026311115	0.002258598	0.0023774495	0.00083825993	0.000571999	0.99409735	0.00018898645	0.0012775485	0.002009556	0.030516272	0	0.014957228	0	0.085828826	0	0.000167568	0.0016823994	0.0004577672	0	0.0010679835	0.00017512745	0.0041060457	0.099042766	0	0.00018814651	0.00032589666	0.0012943472	0.00023938285	0.002106989	0.0012065736	0.0010978014	0.0010675635	0.008024785	0.00060601655	0.0017218766	0	0	0.00037209335	0.0014224381	0.00015370898	0.0011364386	9.323332e-05	0.00016924787	0.0010352258	0.007453626	0.0030208435	5.0816358e-05	0.28595877	0.00334758	0.00045860713	0.00042458958	0.013298767	0.008026885	0.008868504	0.0005262223	0	0.98674786	0.00083909987	6.299549e-05	0.00013859007	0.0013838009	0.03277193	0.0023547714	0.62586015	0.8023483	0.0041476227	0.010294302	0.0025861748	0.0015454893	0.0019923372	0.0032896244	0.004957745	0.3661726	0.34467643	0.003418135	0.00026164125	0.00065431313	0.0039313384	0.002596674	0.14312533	0.04812603	0	0.007868136	0.00054470095	0	0.00027676017	0.0049594245	0.0075653377	0	0.00029943854	0.0016210838	0.0001381701	6.299549e-05
EHA02565_bin.64	0.26689076	0	0	0	0	0.17130113	0	0	0	0.00015020867	0	0.3435209	0.0007589491	0	0.20123614	0	0	0.20613056	0	0	0	0.00011858579	0.18204817	0	0	0	0.5992409	0	0	0	0.24438082	0.00035575737	0	0	0	0.7018271	0	0	0	0	0	0	0	0	0	0	0	0.00023717158	0	0	0	0	0.069888934	0	0	0	0	0	0	0	0	0	0	0.017050266	0	0	0	0	0	0	0.00011700465	0	0	0	0	0	0	0	0	0	0	0.22733766	0.6717648	0.027207535	0	0	0.1339719	0	0	0	0	0.00011858579	0.00039212368	0.0045094225	0.2380428	0	0	0	0	0.020654483	0	0	0.0077452334	0.023106046	0.3758972	0	0	0	0.02841869	0.022533672	0.059056517	0	0	0	0	0	0.10228341	0	0	0.00011858579	0	0	0
EHA02565_bin.67	0.051616	0.0041871592	0.02255999	0.005038634	0.07348426	0.41052255	0.005465114	0.0022341919	0.052513912	0.008892559	0.06896535	0.09487737	0.0007166206	0.0004431977	0.014053045	0	0.0076896474	0.16935353	0.003563785	0	0.0081870835	0.8100974	0.013141016	0.0098265065	0.048561167	0.0295241	0.02096366	0.38637587	0.0021093683	0.0028471644	0.15399317	0.043005407	0.008902218	0.0012805553	0.0004654876	0.9318482	0.02379262	0.024161147	0.00822832	0.38902727	0	0.015916852	0	0.2567701	0	5.5724773e-05	0.4149356	0.071231864	0	0.38226154	0.01899509	0.007500183	0.005464743	0	0.0020358118	0.0017293255	0.08777915	0.0067516137	0.047854207	0.25725937	0.120860346	0.0033992112	0.0064020334	0.06004567	0.026211819	0	0	0.0023129496	0.0017564448	0.0020473283	0.0044750706	0.0017776203	0.010631915	0.0018106836	0.08285048	0.0032584132	0.000125938	0.0012734968	0.049414873	0.017338205	0.0075157858	0.26816246	0.4823373	0.029514069	0.004705028	0.0013065601	0.3263722	0.005811351	0.03681587	0.0142640555	0.000976298	0.15416704	0.046388272	0.0030574326	0.106024556	0.0015688381	0.013624707	0.002332639	0.05627236	0.0535073	0.009029643	0.0059034824	0.18099703	0.0075094705	0.5918688	0.0021487472	0.105579495	0.0067022042	0.041788008	0.027257588	0.13687639	0.0015224008	0.011592611	0.015925026	0	0.31871077	0.17308523	0.013956084	0.00015082839	0.20863876	0.027229724	0.0006386059	0.00072813703
EHA02565_bin.6	0.34661952	0.0078441985	0.13894628	0.0028699634	0.45574933	0.5335827	0.0025929487	0.004740463	0.016014507	0.010725866	0.99626255	0.2223134	0.007759338	7.478097e-05	0.33267775	0	0.03424578	0.010900139	0.03732513	4.8770195e-05	0.0022892728	0.020290026	0.5738769	0.004846782	0.7791946	0.014602121	0.45145398	0.016425801	0.0070141293	0.006279975	0.59767485	0.92071104	0.000661649	0.00021101238	0.00054297486	0.3562913	0.991222	0.0042368295	0.00052346673	0.8152725	0.00016907	0.00513225	0.00014631059	0.49462375	1.9508077e-05	0	0.016574388	0.95809114	0	0.7735603	6.372639e-05	0.0019839716	0.98602635	0	0.002081512	0.003436673	0.010260924	0.003916572	0.015917616	0.013974937	0.015538184	0.006414581	0.0028481793	0.8716414	0.008061063	0	3.4789406e-05	0.0017710084	0.0027308057	0.0010066169	0.013236556	4.1942367e-05	0.00089412025	0.0060748155	0.011884321	0.0029161326	0.00039861506	0.00911775	0.018334342	0.9059405	0.0064958646	0.44549817	0.11178844	0.9016451	0.0018152266	0.00032903624	0.9530291	0.024288207	0.3271082	0.0051013622	0.0022447295	0.9630397	0.97005415	0.9480604	0.61262876	4.0966963e-05	0.012188647	0.010964515	0.88368666	0.043303058	0.0067218333	0.004463448	0.6319853	0.9809403	0.29825836	0.0011100096	0.6849959	0.015800567	0.55864275	0.9260865	0.8890816	0.0016507085	0.0052427957	0.9766433	0	0.019726893	0.2914393	0.0023156088	0.0003706535	0.92435485	0.19944409	0.0015632473	0.0016312004
EHA02565_bin.72	0.018698607	0.0023870198	0.005544476	0.0007503035	0.019587288	0.4516084	0.0013735715	0.0009422746	0.009315276	0.0025784238	0.011015793	0.008224132	0.0017336945	0.00029348605	0.902019	0	0.006101958	0.028848687	0.0035124752	0	0.0023512912	0.013839498	0.22022797	0.0017246205	0.018740574	0.008014012	0.9861588	0.8591638	0.0008824431	0.00089747185	0.0106939515	0.0061663263	0.0011674223	0.0007375432	0.0024003473	0.013573517	0.006315196	0.004569025	0.0013500359	0.005957909	0	0.0018125245	0.00023053543	0.40196928	0	0.00016985329	0.009917277	0.015004084	4.225065e-05	0.0099096205	4.1399966e-05	0.002941099	0.11307862	0	0.0010883086	0.0002835614	0.0072665447	0.002831077	0.29830632	0.009255445	0.008435952	0.0055680117	0.0019080847	0.008988329	0.0057225525	0	0	0.0016199863	0.0010744141	0.00031163398	0.0029221002	0.000108320455	0.00058073376	0.0010812196	0.008430564	0.0012099565	4.6504072e-05	0.0012609976	0.008949482	0.0057891896	0.0009856594	0.39076123	0.70271397	0.00748914	0.002166409	0.00070209807	0.0631324	0.0019290682	0.008274321	0.0009782868	0.0024323897	0.009169241	0.00815636	0.984152	0.0065077343	0.0021958996	0.0020603572	0.0027718127	0.0050193206	0.008124034	0.0031877973	0.0024048842	0.6470497	0.026320454	0.0134671815	0.0011898236	0.008160046	0.009826537	0.15825364	0.0048452136	0.837933	0.0003042614	0.005305434	0.008171106	6.323419e-05	0.014984519	0.52971226	0.002299116	5.444379e-05	0.008655428	0.0070635146	0.0013423797	0.00066239946
EHA02565_bin.73	0.045759782	0.003167146	0.011898451	0.10706623	0.008154749	0.009698668	0.00089848856	0.002907826	0.029189399	0.0032062787	0.39705002	0.009307861	0.005815652	0.00012992082	0.004280604	0	0.009901636	0.0043343464	0.005587639	0	0.0049275993	0.045913182	0.01127911	0.002435624	0.008394763	0.13178457	0.01680831	0.29283527	0.0022660487	0.0015068727	0.20665132	0.010859606	0.018188393	0.0010685857	0.0035136016	0.016832832	0.008721392	0.004762198	0.0020432526	0.023573585	0	0.0041193767	0	0.0104886275	0	3.443684e-05	0.8459259	0.02278206	0.00017583661	0.075331636	0.0006699531	0.6889195	0.012989994	7.8265555e-05	0.003055487	0.002386056	0.007385659	0.0046714097	0.13919319	0.59083813	0.04184181	0.014117018	0.0042419927	0.040485725	0.010136433	0	5.4264117e-05	0.013558202	0.0023516188	0.0027612087	0.00299444	0	0.0005582943	0.008901402	0.39639208	0.0027904278	0	0.009147156	0.49026793	0.018604243	0.002162738	0.012369609	0.22422664	0.013182527	0.044769462	0.0006668225	0.89892316	0.0027189453	0.008450593	0.0015413096	0.0019707265	0.015486666	0.009624054	0.005900179	0.3093952	0.0014103452	0.0028942602	0.0069311974	0.012762503	0.010548631	0.004105289	0.0035016008	0.010631593	0.013516983	0.013796129	0.0036096072	0.022954242	0.011912017	0.12396429	0.005086739	0.10763496	0.0006574306	0.13513121	0.011740876	0	0.37433735	0.811223	0.005262054	0.00010591938	0.018771732	0.012485964	0.59279996	0.0011374593
EHA02565_bin.75	0.020348597	0.016849801	0.0052766358	0.0020075417	0.21017416	0.039778747	0.0017814623	0.0005786039	0.5073458	0.0035060425	0.02764763	0.02715453	0.013342309	0.0018535614	0.0017093633	0	0.5539873	0.5118438	0.0013423465	0	0.007405188	0.9630422	0.015500933	0.017384928	0.060495447	0.413871	0.1381425	0.083816044	0.015207102	0.0015122684	0.1280769	0.002963307	0.0010057635	0.009042452	0.00028839617	0.99538565	0.006522971	0.011515558	0.01758637	0.76211375	5.4346016e-05	0.014863273	0.0009035931	0.111819096	0.00023151402	0.00042788428	0.017011028	0.009818513	0.00060867536	0.4278209	0.0012619145	0.0058106757	0.032481886	0	0.0285476	0.0019810933	0.0019868903	0.013048478	0.028399054	0.558393	0.040765308	0.01720776	0.001413721	0.028218262	0.0058458196	0	0	0.03607742	0.007921475	0.0014814724	0.010819566	0.0001608642	0.0012774937	0.0144256065	0.42716184	0.002135436	0.0006528768	0.00025252783	0.027683498	0.015730634	0.001966601	0.050863523	0.22891665	0.17950633	0.012209738	0.024681423	0.42610717	0.0025542628	0.02095691	0.004228845	0.017029142	0.1266965	0.13138366	0.012673128	0.11036697	0.008202988	0.009044626	0.0078939395	0.023079665	0.0027216484	0.003690819	0.0066041276	0.14643607	0.009543885	0.15726323	0.013449189	0.008407691	0.22285852	0.17292395	0.14911532	0.8453008	0.0016528434	0.004071966	0.0033223531	0	0.3774943	0.8284405	0.0022934019	0.00023694862	0.009820324	0.008584859	0.020351857	0.008197915
EHA02565_bin.7	0.014649766	0.0011449135	0.005482051	0.0016068298	0.013701555	0.14649849	0.0002958954	0.00022024034	0.017998764	0.0030942927	0.08552134	0.087849	0.0012302357	0.00022276217	0.010413081	0	0.023558991	0.044892043	0.00069308456	6.598804e-05	0.0041736383	0.13876781	0.04560656	0.0016047283	0.09722897	0.026532236	0.007881578	0.35471556	0.0013100938	0.00048251127	0.02059037	0.0066063697	0.0004219872	0.0009910815	0.0004694818	0.9814767	0.023450973	0.039591983	0.0014908253	0.10398118	0	0.0020267155	0	0.083910726	0	6.3045896e-05	0.003190963	0.020902237	0	0.08701889	0	0.0008624679	0.10151314	0	0.0007578117	0.00048923615	0.009578774	0.0014702304	0.008655782	0.046026867	0.02564413	0.18676002	0.0007119983	0.008354843	0.07020035	0	0	0.0009091219	0.0004703224	0.00083935104	0.0018909567	0	0.0010352137	0.00080950937	0.023287473	0.00089861423	0	0.00012693241	0.0140689025	0.0856281	0.00075865234	0.07418905	0.042932577	0.10424135	0.0003778551	0.0004564523	0.33364773	0.0050075254	0.018830549	0.00055018056	0.016026687	0.32556817	0.014086135	0.05360751	0.061929565	0.0049886117	0.0016938332	0.0003501149	0.017470438	0.00652483	0.001204597	0.0027273656	0.02243005	0.005589229	0.2524837	0.00624953	0.044180885	0.03361145	0.010611885	0.0016711366	0.69324136	0.0003509555	0.006774912	0.029905612	0	0.43795085	0.005770381	0.0009221513	0	0.021512942	0.033442486	0.0051395018	0.00013912129
EHA02565_bin.83	0.14186871	0.022114052	0.00025427132	0.019172728	0.00035077694	0.0012638039	0.04039641	0.014921446	0.0016036716	0.09551622	0.001289399	0.0008903692	0.22597377	0	0.00043511446	0	0.0003318954	0.0012486988	0.032791767	0	0.0062560816	0.41183227	0.0019926312	0.00037427395	0.0019494134	0.0010741495	0.0031855246	0.02889588	0.48217016	0.005997614	0.0026551632	0.00090589403	0.0027927887	0.0005937193	0.0001174851	0.820171	0.0007133024	0.004260513	0.0034695866	0.0015617126	0	0.43901998	0	0.00066337123	0	0	0.0012084182	0.0014081429	0	0.00057232025	6.923229e-05	0.1887331	0.000589943	0	0.00048420642	0.041007753	6.5036395e-05	0.0008337246	0.0006721826	0.007649119	0.0022410282	0.0021894188	0.022092653	0.0005878451	0.0008647742	0	0	0	9.860357e-05	0.00020182261	0.095145725	8.014162e-05	0	0.00096589536	0.028602166	0.030373255	0	0.001087996	0.0021096966	0.0007926048	0.28783512	0.023938848	0.5378174	0.001470242	0.0006700847	0	0.17792195	0.09346653	0.0004783322	0.00055343873	0.005465994	0.001345624	0.0008500886	0.0005844884	0.1357834	0.0037343476	0.016343016	0.00024462075	0.0006470072	0.0005588934	0.0043922644	0.054000765	0.0010561071	0.00076784904	0.0023392122	0.00020350097	0.0015722023	0.00081526267	0.0020362686	0.0006428113	0.017994521	0.00022280209	0.12785022	0.0016070283	0	0.040219344	0.0035253922	0.001541992	0.00023580938	0.0008303679	0.0005719007	0.19692978	0.0021222844
EHA02565_bin.89	0.69416	0.00088742614	0.00922697	0.00042755847	0.3442217	0.05881029	0.0041215774	0.0009768149	0.0006332604	0.0011625928	0.0037731766	0.54965603	0.00029455224	0.0005158703	0.023714418	0	0.02007317	0.019348366	0.00228803	0	0.00043509726	0.5257429	0.23660891	0	0.4319019	0.001011278	0.09380331	0.0016655395	0.0016547696	0.0011997484	0.31681973	0.008348698	6.569538e-05	8.077301e-05	0.006106978	0.10826437	0.01995578	0.0009795073	0.0004377897	0.19850613	0.00014000655	0.0016919253	0	0.43124333	0	0	0.0014210665	0.3462308	0	0.24676423	0	0.0062281373	0.17056243	0	0.00032309204	0.00082065375	8.077301e-05	9.1542744e-05	0.0007253416	0.0016472309	0.79306227	0.057855014	0.00062302913	0.07928894	0.000607413	0	0	0	0.0002880904	0.020975674	0.0024269596	8.077301e-05	8.077301e-05	0.9094362	0.0010139705	0.0009175814	0	8.0234524e-05	0.002000478	0.00028916736	0.00024231903	0.19515406	0.35081065	0.5042368	0.0002961677	0.0006844166	0.064035766	0.005594877	0.066475645	8.346544e-05	0.0011512847	0.5074667	0.061320174	0.024881857	0.015963439	0	0.00071887975	0.0006564153	0.0044026673	0.009243124	0.0005072545	0.00031770716	0.039158218	0.01182463	0.6431734	0	0.009673376	0.0016456154	0.075851776	0.032797612	0.68800616	0.00031555322	0.0033197706	0.04980787	0	0.00222395	0.037562143	0.0005115624	0	0.043880206	0.037169047	0.0012045949	8.077301e-05
EHA02565_bin.8	0.049828134	0	0.00040201948	0	0.08347926	0.00017275535	0.00019374432	7.8143545e-05	4.4561195e-05	0.00061190914	0.24492124	0.3727547	0	0	0.015871534	0	0.000112694615	0	0.0004853295	0	0.00046886125	0.0018554247	0.00014530824	4.8113172e-05	0.035993174	0.00029352264	0.07399031	0.15515141	0	0	0.21829689	0.00028028345	0	0	0.00079596625	0.94140464	0.00041590448	0	0	0.0022671313	0	0.00016048488	0	0.07361606	0	8.815366e-05	0.00015467255	0.09279061	0	0.047124755	0	0.00014756859	0.029597351	0	0	0	0.00016500558	0	0.035397086	9.687216e-05	0.00015208928	0	0	0.0003322715	9.041402e-05	0	0	0	0	0	0.00010817391	0	0	0	0.0725876	0	0	0	0	0	4.843608e-05	0.24920912	0.21091136	0	0	0	0.084272	9.687216e-05	0	2.6801297e-05	0	0.13433294	0	0.000542807	0.0005905973	0	0.00065421	0	0.00025767993	0	0.00022732667	0.00052537	0.03766842	0.034160353	0.32304734	0	0.00044754936	8.589331e-05	0.00065453287	0.04075218	0.18379457	0	0.00036617677	0.00022345177	0	0	0.00032904244	0	0	0	4.843608e-05	9.913251e-05	0
EHA02565_bin.91	0.10960035	0.00051850156	0.0029271648	0.0009288986	0.0010937246	0.01601983	0.00029995682	0.00069166906	0.003995865	0.0011711329	0.043476056	0.0018437835	0.00080978335	0.0004067268	0.0026332138	0	0.3302438	0.0021600896	0.14775392	5.0048413e-05	0.0013376273	0.17205444	0.19594789	0.0012008282	0.029154202	0.0032334612	0.1420741	0.026561027	0.0006930037	0.00041907205	0.00490341	0.0020349685	0.0014730917	0.0008638356	0.0007216981	0.99895066	0.0022251524	0.004608458	0.0019422121	0.031291936	0	0.3465479	0.00012745663	0.018392792	0	0.0001124421	0.044018913	0.048185613	0.00013546438	0.042606547	0.00028394134	0.0026809266	0.0028023776	4.9714756e-05	0.0017577002	0.00048580326	0.024504038	0.0011471097	0.0020469802	0.0036498639	0.004250779	0.001618232	0.072900854	0.002729307	0.27440044	0	2.2688615e-05	0.0014243779	0.00083347294	0.0011481106	0.0010276608	3.3699263e-05	0.0005912386	0.0020029375	0.004092292	0.027247692	5.0048413e-05	0.00029528563	0.03104503	0.95319206	0.0013486379	0.049822528	0.005048884	0.0032468075	0.00090988015	0.0011194162	0.049344733	0.001041007	0.0026278754	0.0011791406	0.001999601	0.0022445044	0.0032671604	0.017842593	0.06663946	0.0008341402	0.0015157997	0.0010737053	0.0030285963	0.0043628872	0.0030209222	0.0010937246	0.0027363135	0.032772034	0.0037125912	0.002425346	0.0030159175	0.004473327	0.0029284996	0.0014317182	0.008868245	0.0011120758	0.0016759546	0.0028527596	5.0048413e-05	0.14219755	0.002621536	0.0007797543	0.0013079318	0.011413707	0.002302227	0.0022795384	0.00048380133
EHA02565_bin.92	0.18936548	0.005325857	0.0072715813	0	0.14570305	0.0021448086	0	0	0	0	0.080709256	0.27939016	0	0	0.0010004332	0	0	0	0	0	0	4.9412953e-05	0.01610146	0	0	0.00010741946	0.37063938	0	0	0	0.006949323	0.00754944	0	0	0	0.2946967	0.01312093	0.0003251229	0	0.01802785	0	0	0	0.19692852	0	0	0	0.13637044	6.087103e-05	0.18766108	0	0	0.02784599	0	0	0	0.0021763183	0	0	0	0	0	0	0.01416433	0	0	0	0	0	0	0.00021483892	0	0	0	0	0	0	0.00021483892	0	0.0017208598	0	0.013357968	0.9963864	0.30612758	0	0	0.07339542	0.0124835735	0.0058966125	0	0.00074763945	0.0003222584	0.0017588147	0.035335273	0.0009954204	0	0.0049498887	0	0.0010283623	0	0	0	0.12183014	0.044908497	0.29148057	0	0.11341275	0	0.2037869	0	0.02025	0.00014036143	0	0.09348429	0	0	0.073976204	0	0	0.01587588	0.051276322	0	0
EHA02565_bin.93	0.0024038318	0.00038180518	0.0017211195	0	0.07828333	0.5658186	0	0.00436893	0.0023601723	0.0005119271	0.002735557	0.052073177	0.00079828105	0.00012755375	0.0064577297	0	0.0010551007	0.020591797	0.00039421814	0	0.00025168323	0.004596215	0.016358983	0	0.027676167	0.06731157	0.12698789	0.094335414	0.0013804055	0.0005144953	0.26277742	0.0018692189	0.00031460405	6.4204905e-05	0	0.98415935	0.0018371164	0.0008466487	0	0.0986166	0	0.00010658015	0	0.05171063	0	0	0.003098101	0.10739127	0	0.16579719	0.00020459964	0.0006788599	0.0455735	0	0	0.00018619423	0.0013915343	0	0.030419858	0.0034448074	0.18052109	0.045387734	0.00012626965	0.0044511124	0.037554733	0	0	0.00030818355	0.00024654684	0.00021915275	0.00012755375	0	0.00026324013	0.00021016407	0.044266716	0	0	0.006307062	0.065015174	0.0011689573	0.0005140673	0.6418877	0.43730092	0.0046137646	6.4204905e-05	0	0.0070068957	0	0.0018508135	0.00026923258	0.0003805211	0.3194712	0.032897312	0.11091098	0.08261331	0.00070839416	0.00019989128	0.0001451031	0.0016171077	0.0024534836	0.0014660121	0.00019261472	0.011755491	0.020941501	0.2731679	0.00038137715	0.0025069877	0.0034876105	0.022449888	0.0014613037	0.0054402957	0	0.119319685	0.0014060874	0	0.0031062334	0.13957462	0.0002405544	0	0.0033155414	0.001609831	0.00032701698	0.000121561294
EHA02565_bin.95	0.57053983	0.16608016	0	0.0005332264	0.00039265392	8.896992e-05	0.0014092836	0.0005272951	0.044752464	0.0011761824	0.0008375035	0.00054330967	0.000110322704	0	0.022695042	0	0.00017793984	0	0.0014816459	0	0.0007509062	0.021579359	8.541113e-05	0.00040510972	0.0019923332	0.23990859	0.0011245798	0.12837648	0.00036062475	0.0057889763	0.27424625	0.0004828101	0.00017853298	0	0.0037254672	0.9291473	0.00026690977	0.00017141539	0	8.896992e-05	0	0.00041697238	0	0.0003956196	0	0	0	0.0008760572	0	0.00042705564	0	0.0012378682	0.0005794908	0	0.00043061443	0.00041875176	0.00014769008	0.00088969927	0.00044069768	8.896992e-05	0.0015071505	0.00045315348	0.00069633796	0	0	0	0	0	0.0006453285	0	0.0023523648	0	0	8.896992e-05	0.14078957	0.0030433645	0	0.00012455789	0.0005332264	0.00017793984	0.00093714986	0.2597222	0.24657837	0.0003019046	0.00013819995	0	0.0010290855	0.002889743	0	0.00022183168	8.896992e-05	0.00039977152	8.896992e-05	0.0007835285	0.00031554667	0	0.0011180554	0.001103227	0.00022242482	0	0.00029775267	0.0016358603	0.0007971705	0.00077047956	0.0006180444	0.00011328837	0.00050119724	0.0003558797	0.0010106984	0.0005824564	0.5556255	0	0.0075754924	0.00017793984	0	0.19205166	0.0005943191	0.0034698271	0	8.896992e-05	0.00022183168	0.0014952879	0
